model,song,condition,effect,level,sdr_wet,sdr_dry
demucs,Secretariat_-_Borderline,bitcrush_l4,bitcrush,4,7.975108747415456,5.347654402101345
spleeter,Secretariat_-_Borderline,bitcrush_l4,bitcrush,4,6.065150415920785,4.630571550758446
demucs,Secretariat_-_Borderline,compression_l1,compression,1,8.219315281530953,8.17832847286912
spleeter,Secretariat_-_Borderline,compression_l1,compression,1,6.423902852998108,6.562946513122235
demucs,Secretariat_-_Borderline,compression_l2,compression,2,7.804717089072941,6.818369836917499
spleeter,Secretariat_-_Borderline,compression_l2,compression,2,5.9452562181994555,5.681028997004947
demucs,Secretariat_-_Borderline,compression_l3,compression,3,7.490523819998119,5.673531805313924
spleeter,Secretariat_-_Borderline,compression_l3,compression,3,5.5362867489988385,4.833923296237962
demucs,Secretariat_-_Borderline,compression_l4,compression,4,7.383385240334094,5.01329232659363
spleeter,Secretariat_-_Borderline,compression_l4,compression,4,5.2795418538349725,4.341883680736453
demucs,Secretariat_-_Borderline,delay_l1,delay,1,7.970933761422482,5.906863145465666
spleeter,Secretariat_-_Borderline,delay_l1,delay,1,6.408317472486257,4.81167021971802
demucs,Secretariat_-_Borderline,delay_l2,delay,2,7.4796445245458765,4.569077115457184
spleeter,Secretariat_-_Borderline,delay_l2,delay,2,6.016636805083272,3.767119853926084
demucs,Secretariat_-_Borderline,delay_l3,delay,3,6.872328431459202,3.698172726643258
spleeter,Secretariat_-_Borderline,delay_l3,delay,3,5.362364116937515,3.111919556373108
demucs,Secretariat_-_Borderline,delay_l4,delay,4,6.456872676909333,3.089546872644636
spleeter,Secretariat_-_Borderline,delay_l4,delay,4,4.895695033228783,2.6695411383735075
demucs,Secretariat_-_Borderline,original,original,0,8.451094262795584,8.451107044355323
spleeter,Secretariat_-_Borderline,original,original,0,6.68717002270554,6.687188164484007
demucs,Secretariat_-_Borderline,reverb_l1,reverb,1,7.488171433682319,7.155359636806118
spleeter,Secretariat_-_Borderline,reverb_l1,reverb,1,5.722000436547622,5.751436063260087
demucs,Secretariat_-_Borderline,reverb_l2,reverb,2,3.859921607175822,2.2955647887554713
spleeter,Secretariat_-_Borderline,reverb_l2,reverb,2,2.8237715165826787,1.9125001268331518
demucs,Secretariat_-_Borderline,reverb_l3,reverb,3,2.5522177930500267,-0.47837278801325206
spleeter,Secretariat_-_Borderline,reverb_l3,reverb,3,1.8322622043603074,-0.4064751823196815
demucs,Secretariat_-_Borderline,reverb_l4,reverb,4,2.385284204762406,-1.2397992937770612
spleeter,Secretariat_-_Borderline,reverb_l4,reverb,4,1.7605972376563281,-1.0928454378578483
demucs,Secretariat_-_Over_The_Top,bitcrush_l1,bitcrush,1,9.474017176019027,4.399975181390275
spleeter,Secretariat_-_Over_The_Top,bitcrush_l1,bitcrush,1,6.718724750015893,3.9817713457156563
demucs,Secretariat_-_Over_The_Top,bitcrush_l2,bitcrush,2,9.49235692581143,4.398015553363954
spleeter,Secretariat_-_Over_The_Top,bitcrush_l2,bitcrush,2,6.716736783555395,3.9809614703649903
demucs,Secretariat_-_Over_The_Top,bitcrush_l3,bitcrush,3,9.48761455548066,4.389854857113028
spleeter,Secretariat_-_Over_The_Top,bitcrush_l3,bitcrush,3,6.707051683767233,3.9796667033415387
demucs,Secretariat_-_Over_The_Top,bitcrush_l4,bitcrush,4,9.165884279661157,4.398852191268697
spleeter,Secretariat_-_Over_The_Top,bitcrush_l4,bitcrush,4,6.5819166589147535,3.9523884235184688
demucs,Secretariat_-_Over_The_Top,compression_l1,compression,1,9.966892415399958,9.998446156042178
spleeter,Secretariat_-_Over_The_Top,compression_l1,compression,1,7.387849371861556,7.502521716611328
demucs,Secretariat_-_Over_The_Top,compression_l2,compression,2,9.579624510982358,9.132790864095002
spleeter,Secretariat_-_Over_The_Top,compression_l2,compression,2,7.059618713722468,7.082915593574793
demucs,Secretariat_-_Over_The_Top,compression_l3,compression,3,9.276781860734083,8.172400759575476
spleeter,Secretariat_-_Over_The_Top,compression_l3,compression,3,6.728513841488658,6.503937171903347
demucs,Secretariat_-_Over_The_Top,compression_l4,compression,4,9.250900476669553,7.171929983129699
spleeter,Secretariat_-_Over_The_Top,compression_l4,compression,4,6.569520684173186,5.896727092310257
demucs,Secretariat_-_Over_The_Top,delay_l1,delay,1,9.271638409012338,6.843923893733159
spleeter,Secretariat_-_Over_The_Top,delay_l1,delay,1,7.199864336004883,5.2936247124845615
demucs,Secretariat_-_Over_The_Top,delay_l2,delay,2,8.299011810572539,5.375597571574843
spleeter,Secretariat_-_Over_The_Top,delay_l2,delay,2,6.544357390997692,4.153447790496882
demucs,Secretariat_-_Over_The_Top,delay_l3,delay,3,7.601037600773804,4.289099949158816
spleeter,Secretariat_-_Over_The_Top,delay_l3,delay,3,5.896187730914208,3.488490800122517
demucs,Secretariat_-_Over_The_Top,delay_l4,delay,4,6.988288379400846,3.6578025016211946
spleeter,Secretariat_-_Over_The_Top,delay_l4,delay,4,5.108651516674325,3.175720384197927
demucs,Secretariat_-_Over_The_Top,original,original,0,10.09186921338907,10.09186921338907
spleeter,Secretariat_-_Over_The_Top,original,original,0,7.5478975291606885,7.5478975291606885
demucs,Secretariat_-_Over_The_Top,reverb_l1,reverb,1,8.69496027264615,8.498819887952962
spleeter,Secretariat_-_Over_The_Top,reverb_l1,reverb,1,6.498138201452947,6.507547197967195
demucs,Secretariat_-_Over_The_Top,reverb_l2,reverb,2,4.456865828763412,2.432747802399822
spleeter,Secretariat_-_Over_The_Top,reverb_l2,reverb,2,3.1033328883924693,1.954424211436252
demucs,Secretariat_-_Over_The_Top,reverb_l3,reverb,3,3.1329099996841183,-0.6950791649409467
spleeter,Secretariat_-_Over_The_Top,reverb_l3,reverb,3,1.9635685264892082,-0.7292231192554364
demucs,Secretariat_-_Over_The_Top,reverb_l4,reverb,4,2.986837281636835,-1.4661460533843005
spleeter,Secretariat_-_Over_The_Top,reverb_l4,reverb,4,1.85307125425842,-1.4626034781584814
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,13.276656475428691,11.815393585469295
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,10.616662622750304,10.184867414350826
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,13.277375197174848,11.824837068831211
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,10.602079709106766,10.172860319512239
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,13.181351054569886,11.81209916632026
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,10.542562497892261,10.130928011213793
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,12.371794479370408,11.524504280975801
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,10.045107806102312,9.876893972131548
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,13.527242609456316,12.677473158782124
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,10.98885676079114,10.607761337627943
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,12.897629402940222,8.964054856395688
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,10.584350242362628,8.224689677136721
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,12.76444813685652,7.035057989934011
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,9.993864040311959,6.742474891129241
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,12.949766343479247,6.510061791226231
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,9.82984151821749,6.243261502627593
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,13.250998497116413,7.573947956503227
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,10.904919990268723,6.7452899069370345
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,12.269054893333296,5.566982802509135
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,10.217087850990403,5.039770873738774
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l3,delay,3,11.207937079548637,4.506448877869805
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l3,delay,3,8.72173641470956,4.020100083410357
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l4,delay,4,10.357835898586432,3.8067278565176252
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l4,delay,4,8.46018455202089,3.4532447701003695
demucs,Sambasevam_Shanmugam_-_Kaathaadi,original,original,0,13.810560360739386,13.810560360739386
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,original,original,0,11.110163961024446,11.110163961024446
demucs,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l1,reverb,1,13.42940154500007,9.801014390278661
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l1,reverb,1,10.894241929747249,8.481389316809771
demucs,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l2,reverb,2,12.22951831186082,2.175703543616695
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l2,reverb,2,9.718962912457117,2.0671867351157416
demucs,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l3,reverb,3,11.666784532437802,-1.1415292860064261
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l3,reverb,3,9.670223744546707,-1.0576943386024142
demucs,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l4,reverb,4,11.445344604636178,-2.1159175856235364
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l4,reverb,4,9.735084138953026,-2.029756505016923
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l1,bitcrush,1,10.673614941679547,6.760706288973122
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l1,bitcrush,1,8.070542065366197,6.400002692352992
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l2,bitcrush,2,10.680299664985007,6.756213020538311
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l2,bitcrush,2,8.068344954221335,6.399067728836193
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l3,bitcrush,3,10.6395581934145,6.740541290752193
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l3,bitcrush,3,8.052239785353523,6.393673571417111
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l4,bitcrush,4,10.416108967852091,6.724759283819744
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,bitcrush_l4,bitcrush,4,7.887845997353748,6.329522823419682
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l1,compression,1,10.954799673200284,10.481034129993885
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l1,compression,1,8.770094535298702,8.75776368568549
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l2,compression,2,10.788393944823778,7.665487541445128
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l2,compression,2,8.318415256549773,6.7884048466702716
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l3,compression,3,10.791424373318897,5.7550914968057825
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l3,compression,3,8.055400761152749,5.262481287091314
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l4,compression,4,10.559851818634003,5.407415862970111
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,compression_l4,compression,4,7.901610381587024,4.751872804666959
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l1,delay,1,10.523772738074994,7.098732443582825
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l1,delay,1,8.582527928879866,6.084559326161965
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l2,delay,2,9.43012280530663,5.378454680912137
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l2,delay,2,7.767929139349867,4.696403083087817
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l3,delay,3,8.737252086440048,4.549765641846829
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l3,delay,3,6.726949098350645,4.053696669437187
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l4,delay,4,8.144484359920373,3.8510856063321497
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,delay_l4,delay,4,6.163060617391139,3.423446181375585
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,original,original,0,11.162861462469278,11.162824432095878
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,original,original,0,9.010989425380822,9.0109557942781
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l1,reverb,1,10.730433701288417,9.024145102813911
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l1,reverb,1,8.837057496782709,7.429970008121195
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l2,reverb,2,9.615537598617344,2.1815782961101124
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l2,reverb,2,8.049899763861095,1.7720624006883634
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l3,reverb,3,9.260538995382408,-1.279889900812817
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l3,reverb,3,7.790142579046617,-1.375788758677245
demucs,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l4,reverb,4,9.222378925179182,-2.226835829114181
spleeter,Signe_Jakobsen_-_What_Have_You_Done_To_Me,reverb_l4,reverb,4,7.826125395605171,-2.2744551345263244
demucs,Side_Effects_Project_-_Sing_With_Me,bitcrush_l1,bitcrush,1,12.337853484432435,7.394965454195627
spleeter,Side_Effects_Project_-_Sing_With_Me,bitcrush_l1,bitcrush,1,8.649221135120946,6.332035238979645
demucs,Side_Effects_Project_-_Sing_With_Me,bitcrush_l2,bitcrush,2,12.329670672309945,7.386817508233031
spleeter,Side_Effects_Project_-_Sing_With_Me,bitcrush_l2,bitcrush,2,8.6499367173432,6.332182384437813
demucs,Side_Effects_Project_-_Sing_With_Me,bitcrush_l3,bitcrush,3,12.257544684492093,7.372125618300305
spleeter,Side_Effects_Project_-_Sing_With_Me,bitcrush_l3,bitcrush,3,8.65215635359273,6.333414593327342
demucs,Side_Effects_Project_-_Sing_With_Me,bitcrush_l4,bitcrush,4,11.800950443050809,7.2602593227353545
spleeter,Side_Effects_Project_-_Sing_With_Me,bitcrush_l4,bitcrush,4,8.491043238196989,6.263750136637867
demucs,Side_Effects_Project_-_Sing_With_Me,compression_l1,compression,1,12.058200404832636,11.66776855486835
spleeter,Side_Effects_Project_-_Sing_With_Me,compression_l1,compression,1,8.606139610476898,8.911631240050834
demucs,Side_Effects_Project_-_Sing_With_Me,compression_l2,compression,2,11.476620765188176,8.302593645115653
spleeter,Side_Effects_Project_-_Sing_With_Me,compression_l2,compression,2,7.932040145706795,7.066248125673297
demucs,Side_Effects_Project_-_Sing_With_Me,compression_l3,compression,3,11.528904851405207,6.832358786004061
spleeter,Side_Effects_Project_-_Sing_With_Me,compression_l3,compression,3,7.81716458126604,5.9779637511509
demucs,Side_Effects_Project_-_Sing_With_Me,compression_l4,compression,4,11.878225479047366,7.047529432735679
spleeter,Side_Effects_Project_-_Sing_With_Me,compression_l4,compression,4,8.034426016810265,6.082609918876298
demucs,Side_Effects_Project_-_Sing_With_Me,delay_l1,delay,1,11.960387691694475,7.181445148682228
spleeter,Side_Effects_Project_-_Sing_With_Me,delay_l1,delay,1,9.052982101464412,6.026239301314579
demucs,Side_Effects_Project_-_Sing_With_Me,delay_l2,delay,2,10.725378486342244,5.243069711533285
spleeter,Side_Effects_Project_-_Sing_With_Me,delay_l2,delay,2,8.257682669628439,4.562290728266037
demucs,Side_Effects_Project_-_Sing_With_Me,delay_l3,delay,3,10.747822206130696,4.109814249996683
spleeter,Side_Effects_Project_-_Sing_With_Me,delay_l3,delay,3,8.326507097067212,3.6089598572373
demucs,Side_Effects_Project_-_Sing_With_Me,delay_l4,delay,4,10.029252452196785,3.349044993547636
spleeter,Side_Effects_Project_-_Sing_With_Me,delay_l4,delay,4,7.941042148720196,2.952250333634001
demucs,Side_Effects_Project_-_Sing_With_Me,original,original,0,12.557561981903982,12.557561981903982
spleeter,Side_Effects_Project_-_Sing_With_Me,original,original,0,9.109797540762957,9.109797540762957
demucs,Side_Effects_Project_-_Sing_With_Me,reverb_l1,reverb,1,11.48090335849506,5.068982428037437
spleeter,Side_Effects_Project_-_Sing_With_Me,reverb_l1,reverb,1,4.688170485190822,6.939974737161175
demucs,Side_Effects_Project_-_Sing_With_Me,reverb_l2,reverb,2,1.5075533676987263,1.8909022276994705
spleeter,Side_Effects_Project_-_Sing_With_Me,reverb_l2,reverb,2,1.057172583620893,1.716987276147088
demucs,Side_Effects_Project_-_Sing_With_Me,reverb_l3,reverb,3,0.7741103884042071,-0.03181973656517982
spleeter,Side_Effects_Project_-_Sing_With_Me,reverb_l3,reverb,3,0.646593074202249,-0.11039953494691954
demucs,Side_Effects_Project_-_Sing_With_Me,reverb_l4,reverb,4,0.7358322993289274,-0.5885466482714629
spleeter,Side_Effects_Project_-_Sing_With_Me,reverb_l4,reverb,4,0.6261123131922341,-0.6218995735367773
demucs,Speak_Softly_-_Broken_Man,bitcrush_l1,bitcrush,1,6.802539958248824,4.4746170039424635
spleeter,Speak_Softly_-_Broken_Man,bitcrush_l1,bitcrush,1,4.211646946592961,3.2043959464264975
demucs,Speak_Softly_-_Broken_Man,bitcrush_l2,bitcrush,2,6.794699993486751,4.469088166764806
spleeter,Speak_Softly_-_Broken_Man,bitcrush_l2,bitcrush,2,4.2110566122525555,3.2043259728817435
demucs,Speak_Softly_-_Broken_Man,bitcrush_l3,bitcrush,3,6.777620457114103,4.479862965137929
spleeter,Speak_Softly_-_Broken_Man,bitcrush_l3,bitcrush,3,4.195080362503096,3.1993767679845457
demucs,Speak_Softly_-_Broken_Man,bitcrush_l4,bitcrush,4,6.532937106195838,4.409031068015478
spleeter,Speak_Softly_-_Broken_Man,bitcrush_l4,bitcrush,4,3.9294201435443816,3.037233930825777
demucs,Speak_Softly_-_Broken_Man,compression_l1,compression,1,6.828039878949717,6.625194270064254
spleeter,Speak_Softly_-_Broken_Man,compression_l1,compression,1,4.605162960325526,4.467539886503874
demucs,Speak_Softly_-_Broken_Man,compression_l2,compression,2,6.954961164562425,5.955244477488763
spleeter,Speak_Softly_-_Broken_Man,compression_l2,compression,2,4.701267113857263,4.027291999219324
demucs,Speak_Softly_-_Broken_Man,compression_l3,compression,3,6.9459448816145075,5.308443219313412
spleeter,Speak_Softly_-_Broken_Man,compression_l3,compression,3,4.695976532414404,3.608193804846554
demucs,Speak_Softly_-_Broken_Man,compression_l4,compression,4,6.90166507838689,4.839973013349036
spleeter,Speak_Softly_-_Broken_Man,compression_l4,compression,4,4.569242598478041,3.3150635193354443
demucs,Speak_Softly_-_Broken_Man,delay_l1,delay,1,6.44800691471961,4.92237434485498
spleeter,Speak_Softly_-_Broken_Man,delay_l1,delay,1,4.4769179419670975,3.4241289900171292
demucs,Speak_Softly_-_Broken_Man,delay_l2,delay,2,5.897282639380283,4.006671973087537
spleeter,Speak_Softly_-_Broken_Man,delay_l2,delay,2,3.99087898778371,2.6839747939353646
demucs,Speak_Softly_-_Broken_Man,delay_l3,delay,3,5.701925696000311,3.3004945033230864
spleeter,Speak_Softly_-_Broken_Man,delay_l3,delay,3,3.5740834209545156,2.118874425626996
demucs,Speak_Softly_-_Broken_Man,delay_l4,delay,4,5.244180135012353,2.7927389789954606
spleeter,Speak_Softly_-_Broken_Man,delay_l4,delay,4,3.2512611486162846,1.8568661299702083
demucs,Speak_Softly_-_Broken_Man,original,original,0,6.756522092407366,6.756522092407366
spleeter,Speak_Softly_-_Broken_Man,original,original,0,4.541068005584056,4.541068005584056
demucs,Speak_Softly_-_Broken_Man,reverb_l1,reverb,1,6.44079903617735,6.0992567224896765
spleeter,Speak_Softly_-_Broken_Man,reverb_l1,reverb,1,4.3626832097459625,4.17586753445373
demucs,Speak_Softly_-_Broken_Man,reverb_l2,reverb,2,4.773547573492581,2.562852379813165
spleeter,Speak_Softly_-_Broken_Man,reverb_l2,reverb,2,3.1188238766687797,1.670006923854843
demucs,Speak_Softly_-_Broken_Man,reverb_l3,reverb,3,3.6741606416175014,-0.4305143480875753
spleeter,Speak_Softly_-_Broken_Man,reverb_l3,reverb,3,2.267355782679777,-0.44156708811048484
demucs,Speak_Softly_-_Broken_Man,reverb_l4,reverb,4,3.2572978579774543,-1.3446038957570332
spleeter,Speak_Softly_-_Broken_Man,reverb_l4,reverb,4,2.2335497901453065,-1.1270470565295332
demucs,Skelpolu_-_Resurrection,bitcrush_l1,bitcrush,1,1.769845535260348,1.662096650351722
spleeter,Skelpolu_-_Resurrection,bitcrush_l1,bitcrush,1,0.21930009389994007,0.1772337865341768
demucs,Skelpolu_-_Resurrection,bitcrush_l2,bitcrush,2,1.769171325981063,1.6604828874235253
spleeter,Skelpolu_-_Resurrection,bitcrush_l2,bitcrush,2,0.21933457139571885,0.17727957583651063
demucs,Skelpolu_-_Resurrection,bitcrush_l3,bitcrush,3,1.8672300951253678,1.7568299601778197
spleeter,Skelpolu_-_Resurrection,bitcrush_l3,bitcrush,3,0.22585014464552566,0.18366657229225747
demucs,Skelpolu_-_Resurrection,bitcrush_l4,bitcrush,4,1.7946532302868232,1.6935884257675897
spleeter,Skelpolu_-_Resurrection,bitcrush_l4,bitcrush,4,0.22180367875087853,0.18040020915809518
demucs,Skelpolu_-_Resurrection,compression_l1,compression,1,1.8947315014343067,1.937197145980479
spleeter,Skelpolu_-_Resurrection,compression_l1,compression,1,0.25999887033338054,0.25426648802624396
demucs,Skelpolu_-_Resurrection,compression_l2,compression,2,1.772022216122024,1.846429742662429
spleeter,Skelpolu_-_Resurrection,compression_l2,compression,2,0.27067858643045817,0.2507741106267607
demucs,Skelpolu_-_Resurrection,compression_l3,compression,3,1.5453672507204006,1.5898513902527562
spleeter,Skelpolu_-_Resurrection,compression_l3,compression,3,0.2932766917297785,0.25241136732045377
demucs,Skelpolu_-_Resurrection,compression_l4,compression,4,1.6332886004733287,1.5903221406261379
spleeter,Skelpolu_-_Resurrection,compression_l4,compression,4,0.1366089876215144,0.1255995509425001
demucs,Skelpolu_-_Resurrection,delay_l1,delay,1,1.9359347958508137,1.594107741895288
spleeter,Skelpolu_-_Resurrection,delay_l1,delay,1,0.2703606474909279,0.22476117455494882
demucs,Skelpolu_-_Resurrection,delay_l2,delay,2,1.4943970384811665,1.150803799530419
spleeter,Skelpolu_-_Resurrection,delay_l2,delay,2,-0.0019049049526427585,-0.012618207833661561
demucs,Skelpolu_-_Resurrection,delay_l3,delay,3,1.6740340153660618,1.11871021040105
spleeter,Skelpolu_-_Resurrection,delay_l3,delay,3,0.062138747172936784,0.013612638760156871
demucs,Skelpolu_-_Resurrection,delay_l4,delay,4,1.3044616010480272,0.7414738529750575
spleeter,Skelpolu_-_Resurrection,delay_l4,delay,4,-0.041435542311531584,-0.07760118143269679
demucs,Skelpolu_-_Resurrection,original,original,0,2.0032660694207087,2.0032660694207087
spleeter,Skelpolu_-_Resurrection,original,original,0,0.25425432160401384,0.25425432160401384
demucs,Skelpolu_-_Resurrection,reverb_l1,reverb,1,1.6738074310189588,0.9812518703283796
spleeter,Skelpolu_-_Resurrection,reverb_l1,reverb,1,0.010427672766207463,0.049927116357353855
demucs,Skelpolu_-_Resurrection,reverb_l2,reverb,2,-0.002108681886624776,-0.10431187232938928
spleeter,Skelpolu_-_Resurrection,reverb_l2,reverb,2,-0.10175920747832734,-0.10154577974859277
demucs,Skelpolu_-_Resurrection,reverb_l3,reverb,3,-0.12144920255680891,-0.16690506959176274
spleeter,Skelpolu_-_Resurrection,reverb_l3,reverb,3,-0.10379264558290323,-0.10386432219918564
demucs,Skelpolu_-_Resurrection,reverb_l4,reverb,4,-0.12141383139705456,-0.19519612240544462
spleeter,Skelpolu_-_Resurrection,reverb_l4,reverb,4,-0.10463782196289075,-0.10493261083453109
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l1,bitcrush,1,6.27382065367984,4.231762092513014
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l1,bitcrush,1,5.424649305018711,4.365932127721698
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l2,bitcrush,2,6.28549763325815,4.238393552735683
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l2,bitcrush,2,5.4252802975552346,4.366173261512794
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l3,bitcrush,3,6.35292568481825,4.288386133203964
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l3,bitcrush,3,5.417630746801486,4.3623003106031435
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l4,bitcrush,4,6.643956312157168,4.472151515779566
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,bitcrush_l4,bitcrush,4,5.33921958809282,4.350623826832018
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l1,compression,1,6.476975574968492,6.504181010943208
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l1,compression,1,5.617571106779165,5.761959910056062
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l2,compression,2,6.399169458042433,6.162288829107011
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l2,compression,2,5.325188586610654,5.4973007704397485
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l3,compression,3,6.349066210422276,5.804143481435288
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l3,compression,3,5.2486878652810995,5.318963245409558
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l4,compression,4,6.270959719432502,5.7579130552762825
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l4,compression,4,5.05777593765521,4.944770396551004
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l1,delay,1,6.2314443952321374,4.717660436814645
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l1,delay,1,5.365873981668029,4.079470408014054
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l2,delay,2,5.633368606813461,3.7550445235282055
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l2,delay,2,5.044013433998095,3.14888567158075
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l3,delay,3,5.605978848646767,3.257104281810217
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l3,delay,3,4.4453171527656075,2.552382257426535
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l4,delay,4,5.287101499432705,2.7747502813130867
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l4,delay,4,4.025010172619296,2.276464628230853
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,original,original,0,6.569423111044992,6.569423111044992
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,original,original,0,5.818479226691559,5.818479226691559
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l1,reverb,1,6.276183594575452,5.687368723632841
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l1,reverb,1,5.613368905435706,4.940639572220076
