model,song,condition,effect,level,stem,sdr,si_sdr,delta_sdr,delta_si_sdr
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l4,compression,4,vocals,6.270959719432502,5.12556560177708,-0.2984633916124899,-0.3887289998592349
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l4,compression,4,drums,10.163808655146731,9.87860210427873,-0.38084227857023656,-0.3874744806493755
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l4,compression,4,bass,8.070816977812354,7.340397774546487,-0.10260931546742391,-0.124371812871785
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,compression_l4,compression,4,other,3.6742757957795846,1.313462986706492,0.015526263812956298,0.008712252999476755
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l1,delay,1,vocals,6.2314443952321374,5.10331441776599,-0.3379787158128549,-0.41098018387032464
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l1,delay,1,drums,10.565293772435497,10.287752082443426,0.020642838718529788,0.02167549751531972
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l1,delay,1,bass,8.131218816932833,7.4118254476183605,-0.04220747634694533,-0.052944139799911305
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l1,delay,1,other,3.485878459012505,0.9770835299067681,-0.1728710729541234,-0.32766720380024716
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l2,delay,2,vocals,5.633368606813461,4.257992164068748,-0.9360545042315316,-1.2563024375675669
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l2,delay,2,drums,10.493063348869239,10.210677704253193,-0.05158758484772896,-0.05539888067491283
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l2,delay,2,bass,8.118520267774453,7.395052242674248,-0.05490602550532486,-0.06971734474402336
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l2,delay,2,other,3.0803217651136556,0.42785429259789565,-0.5784277668529727,-0.8768964411091196
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l3,delay,3,vocals,5.605978848646767,4.216688436116035,-0.9634442623982249,-1.2976061655202793
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l3,delay,3,drums,10.458888184720088,10.175404654496043,-0.08576274899687952,-0.09067193043206245
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l3,delay,3,bass,7.9997534554863945,7.2521156951665,-0.17367283779338383,-0.21265389225177156
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l3,delay,3,other,3.0854680431196697,0.361805874107381,-0.5732814888469586,-0.9429448595996341
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l4,delay,4,vocals,5.287101499432705,3.7628453050493693,-1.2823216116122875,-1.7514492965869453
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l4,delay,4,drums,10.422620958528894,10.129775801994311,-0.12202997518807379,-0.13630078293379455
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l4,delay,4,bass,8.071542380757359,7.3426681488772125,-0.10188391252241935,-0.12210143854105926
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,delay_l4,delay,4,other,2.899738902661424,0.10057932880145529,-0.7590106293052044,-1.2041714049055599
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,original,original,0,vocals,6.569423111044992,5.514294601636315,0.0,0.0
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,original,original,0,drums,10.544650933716968,10.266076584928106,0.0,0.0
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,original,original,0,bass,8.173426293279778,7.464769587418272,0.0,0.0
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,original,original,0,other,3.6587495319666283,1.3047507337070152,0.0,0.0
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l1,reverb,1,vocals,6.276183594575452,5.128859945022526,-0.2932395164695407,-0.3854346566137883
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l1,reverb,1,drums,10.529474917478709,10.251929620032715,-0.015176016238259038,-0.014146964895390468
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l1,reverb,1,bass,8.01730553053012,7.27832410141005,-0.15612076274965858,-0.18644548600822208
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l1,reverb,1,other,3.4941056134799546,1.0537767019302882,-0.1646439184866737,-0.25097403177672706
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l2,reverb,2,vocals,4.60097010414357,2.7580759177626764,-1.9684530069014219,-2.756218683873638
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l2,reverb,2,drums,10.529452073709981,10.2671192325836,-0.015198860006986337,0.001042647655493667
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l2,reverb,2,bass,7.4434992941976414,6.597955543311478,-0.7299269990821369,-0.8668140441067935
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l2,reverb,2,other,2.4437899830182097,-0.2996087870548721,-1.2149595489484186,-1.6043595207618873
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l3,reverb,3,vocals,3.9551798867392267,1.7573181839365295,-2.6142432243057656,-3.756976417699785
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l3,reverb,3,drums,10.740571074136438,10.49857518706049,0.1959201404194708,0.2324986021323845
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l3,reverb,3,bass,6.93406971428927,5.975683108509498,-1.2393565789905079,-1.4890864789087734
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l3,reverb,3,other,1.9459141659073609,-0.7588222792250152,-1.7128353660592675,-2.0635730129320304
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l4,reverb,4,vocals,3.4478458788759845,0.8450421492962994,-3.121577232169008,-4.669252452340015
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l4,reverb,4,drums,10.891144223552224,10.659359276797364,0.34649328983525685,0.393282691869258
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l4,reverb,4,bass,6.807479906296568,5.810020594408144,-1.36594638698321,-1.654748993010128
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l4,reverb,4,other,1.4898746568874652,-1.268579231431167,-2.168874875079163,-2.573329965138182
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,vocals,4.682679588986728,2.8808628245083683,-0.28435843494774904,-0.42534594580418483
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,drums,7.8357165104365905,7.058906279802358,-0.0384581121694092,-0.04510419128590115
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,bass,5.826286110146077,4.529858766369237,-0.0017290097143849437,-0.0021533496591032986
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,other,3.9072506684572463,2.0862267508302383,-0.05272957617260765,-0.05335917585697203
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,vocals,4.679740276085447,2.876350326140824,-0.2872977478490304,-0.429858444171729
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,drums,7.835589095634463,7.058759846005929,-0.03858552697153694,-0.04525062508233013
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,bass,5.826121724869811,4.529643616350744,-0.0018933949906507763,-0.0023684996775967804
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,other,3.905555022132416,2.0844295606246637,-0.054425222497437975,-0.0551563660625467
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,vocals,4.665881794743948,2.8552992890341526,-0.3011562291905294,-0.45090948127840047
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,drums,7.833567380695326,7.0564569029506075,-0.04060724191067333,-0.047553568137651325
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,bass,5.8252460264690855,4.528562695031742,-0.0027690933913762095,-0.0034494209965982847
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,other,3.899727902265528,2.077001859631179,-0.06025234236432597,-0.06258406705603159
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,vocals,4.5779094946085355,2.720579598913292,-0.38912852932594166,-0.585629171399261
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,drums,7.80165216771091,7.019185908008227,-0.0725224548950898,-0.08482456308003172
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,bass,5.817056564617546,4.517463586391207,-0.010958555242916113,-0.014548529637133711
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,other,3.860852601262473,2.0243394649176514,-0.09912764336738089,-0.115246461769559
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,vocals,4.747985530396103,2.978895621185562,-0.2190524935383742,-0.32731314912699094
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,drums,7.832141336858291,7.054293539929208,-0.04203328574770904,-0.049716931159050404
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,bass,5.826407411788748,4.530940226200844,-0.0016077080717140646,-0.0010718898274966193
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,other,3.852832541494176,1.9873871581939573,-0.10714770313567801,-0.1521987684932531
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,vocals,4.224050582775479,2.1617509066153473,-0.7429874411589985,-1.1444578636972058
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,drums,7.718541855031531,6.9202237268301925,-0.15563276757446864,-0.1837867442580663
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,bass,5.812671971408729,4.515497480750056,-0.015343148451732347,-0.016514635278285006
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,other,3.5946691653764367,1.6526231110411957,-0.3653110792534173,-0.4869628156460146
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,vocals,3.8857742592810403,1.6041091067787843,-1.0812637646534369,-1.7020996635337688
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,drums,7.640924104445002,6.828727991338424,-0.23325051816099762,-0.2752824797498352
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,bass,5.796162545271648,4.49475453142293,-0.03185257458881363,-0.03725758460541062
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,other,3.4081314633271904,1.432649049627389,-0.5518487813026636,-0.7069368770598214
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,vocals,3.8743352394272597,1.5844777169947801,-1.0927027845072175,-1.721731053317773
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,drums,7.670004641732038,6.8621685974192514,-0.20416998087396188,-0.24184187366900733
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,bass,5.781781647955299,4.474288839065398,-0.046233471905162915,-0.05772327696294255
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,other,3.379627017581302,1.473429271284633,-0.5803532270485521,-0.6661566554025773
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,vocals,4.515292929888726,2.623081469499877,-0.45174509404575147,-0.6831273008126759
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,drums,7.839449887910019,7.062856751596848,-0.03472473469598025,-0.04115371949141089
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,bass,5.822796540318237,4.525910751166755,-0.005218579542225044,-0.006101364861585523
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,other,3.690909917375624,1.810005393475812,-0.2690703272542301,-0.32958053321139835
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,vocals,3.917297248073904,1.6573339853593907,-1.049740775860573,-1.6488747849531624
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,drums,7.84877085844791,7.074696912488977,-0.025403764158089537,-0.02931355859928164
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,bass,5.794536587502609,4.492874836523434,-0.033478532357852586,-0.03913727950490653
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,other,3.2375128189351168,1.2479339554375477,-0.7224674256947372,-0.8916519712496627
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,vocals,2.9817955790292623,-0.05558904059515361,-1.9852424449052148,-3.361797810907707
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,drums,7.792673935783199,7.007654746112015,-0.08150068682280054,-0.09635572497624345
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,bass,5.773045625303652,4.464851571554689,-0.05496949455680955,-0.06716054447365138
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,other,2.556588019381882,0.4914719443456467,-1.403392225247972,-1.6481139823415636
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,vocals,2.593878271949687,-0.8739862647152881,-2.3731597519847902,-4.180195035027841
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,drums,7.722539333130784,6.9260729733623725,-0.15163528947521598,-0.1779374977258863
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,bass,5.781124422523965,4.477717740902537,-0.04689069733649642,-0.05429437512580382
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,other,2.341811329838263,0.2648503874138141,-1.6181689147915912,-1.8747355392733962
spleeter,The_Easton_Ellises_-_Falcon_69,original,original,0,vocals,4.967038023934477,3.306208770312553,0.0,0.0
spleeter,The_Easton_Ellises_-_Falcon_69,original,original,0,drums,7.874174622606,7.104010471088259,0.0,0.0
spleeter,The_Easton_Ellises_-_Falcon_69,original,original,0,bass,5.828015119860462,4.532012116028341,0.0,0.0
spleeter,The_Easton_Ellises_-_Falcon_69,original,original,0,other,3.959980244629854,2.1395859266872104,0.0,0.0
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,vocals,4.515351743858898,2.6223842300730125,-0.4516862800755792,-0.6838245402395406
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,drums,7.865205029271589,7.09384771299792,-0.008969593334410497,-0.010162758090339175
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,bass,5.8363661394909885,4.5412825388549924,0.008351019630526757,0.009270422826651803
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,other,3.680676452310286,1.8081861153392054,-0.2793037923195678,-0.331399811348005
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,vocals,3.537663112847049,1.0005824727622876,-1.4293749110874283,-2.3056262975502655
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,drums,7.878878750149818,7.111263726579407,0.004704127543818437,0.007253255491148636
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,bass,5.719918278062405,4.390785091208967,-0.10809684179805679,-0.14122702481937388
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,other,3.0460085462151367,1.0939279872988152,-0.9139716984147173,-1.0456579393883951
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,vocals,3.751477934646976,1.3786735990023111,-1.215560089287501,-1.927535171310242
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,drums,7.995219305550592,7.24815550771123,0.12104468294459192,0.1441450366229713
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,bass,5.594183467445469,4.2312066899299445,-0.2338316524149926,-0.3008054260983961
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,other,3.211207467699965,1.2928600527297938,-0.7487727769298891,-0.8467258739574166
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,vocals,3.853966672346243,1.5516226905106993,-1.1130713515882342,-1.7545860798018538
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,drums,8.030312686874735,7.289263976497718,0.15613806426873555,0.1852535054094595
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,bass,5.560785735966444,4.189708835590597,-0.2672293838940174,-0.3423032804377435
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,other,3.283253910902861,1.3761964717124628,-0.6767263337269931,-0.7633894549747475
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,vocals,4.713092502932465,2.9937525680726793,-0.2858091425385547,-0.4247272962569326
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,drums,10.15981923636189,9.733719720756355,-0.09447595189507929,-0.10132827571426617
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,bass,7.736243371399652,6.954981696988005,-0.0452241133871496,-0.05691225790437482
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,other,3.8637477364766326,2.2419473388337825,-0.10466487351761078,-0.06396594311991466
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,vocals,4.640480555481869,2.885444341990682,-0.3584210899891511,-0.5330355223389298
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,drums,10.150117062772555,9.723731775078,-0.10417812548441496,-0.11131622139262021
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,bass,7.783887477309269,7.013029212680545,0.0024199925224674956,0.0011352577881647008
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,other,3.822228642310721,2.1850546372054334,-0.14618396768352238,-0.1208586447482638
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,vocals,4.760254981096528,3.0746488870697446,-0.23864666437449156,-0.34383097725986733
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,drums,10.12702286687629,9.698738862470258,-0.1272723213806799,-0.13630913400036349
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,bass,7.75181562936499,6.9738364015521634,-0.029651855421811923,-0.03805755334021654
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,other,3.893556001453415,2.272073866680489,-0.07485660854082843,-0.03383941527320822
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,vocals,4.682238185063825,2.948890542130986,-0.3166634604071952,-0.46958932219862604
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,drums,10.082697274526605,9.649670521752643,-0.17159791373036448,-0.18537747471797772
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,bass,7.747992143880987,6.974915901144456,-0.03347534090581483,-0.036978053747923845
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,other,3.8738746816565213,2.216978599488493,-0.09453792833772212,-0.08893468246520397
demucs,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,vocals,4.813912435013727,3.1353938230046663,-0.18498921045729322,-0.28308604132494564
demucs,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,drums,10.198384490769474,9.772312692058707,-0.05591069748749611,-0.06273530441191433
demucs,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,bass,7.743360021735125,6.965529143228533,-0.038107463051677115,-0.04636481166384687
demucs,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,other,3.872760963035684,2.162083754615763,-0.09565164695855932,-0.14382952733793397
demucs,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,vocals,4.282880149812317,2.2931513499389857,-0.716021495658703,-1.1253285143906262
demucs,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,drums,10.101961658479189,9.664624815526338,-0.15233352977778125,-0.1704231809442831
demucs,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,bass,7.728123105351998,6.950636052779525,-0.053344379434803635,-0.06125790211285498
demucs,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,other,3.554891383164225,1.7204259282936798,-0.4135212268300186,-0.5854873536600174
demucs,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,vocals,4.056099961640732,1.908317705503646,-0.9428016838302877,-1.510162158825966
demucs,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,drums,10.055918089178856,9.613426776585133,-0.19837709907811352,-0.22162121988548833
demucs,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,bass,7.715207318880558,6.93473613742372,-0.06626016590624406,-0.07715781746865957
demucs,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,other,3.4472976454926956,1.5786991098825252,-0.5211149645015478,-0.727214172071172
demucs,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,vocals,4.2170029684384795,2.16809631377671,-0.7818986770325402,-1.2503835505529017
demucs,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,drums,10.051793931940686,9.608740402117004,-0.20250125631628357,-0.22630759435361725
demucs,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,bass,7.714049501783938,6.934168220799988,-0.06741798300286383,-0.07772573409239225
demucs,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,other,3.578978940765922,1.7643344409058552,-0.38943366922832157,-0.5415788410478419
demucs,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,vocals,4.663624304299122,2.919027015704807,-0.33527734117189745,-0.4994528486248049
demucs,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,drums,10.186095369113195,9.759934059442283,-0.06819981914377493,-0.07511393702833757
demucs,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,bass,7.756298335353311,6.980297901424289,-0.025169149433491356,-0.0315960534680908
demucs,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,other,3.7888846936136473,2.05420487803544,-0.17952791638059606,-0.25170840391825733
demucs,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,vocals,3.529717447113421,1.0929950624758142,-1.4691841983575986,-2.325484801853798
demucs,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,drums,10.182139456724563,9.756030879289971,-0.07215573153240662,-0.07901711718064952
demucs,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,bass,7.72579179606047,6.945045911551383,-0.055675688726331884,-0.06684804334099681
demucs,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,other,2.9580183696411284,1.1240144002044181,-1.010394240353115,-1.181898881749279
demucs,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,vocals,2.9302500376131837,-0.059539312044328094,-2.068651607857836,-3.47801917637394
demucs,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,drums,10.114606182259626,9.679967287181658,-0.13968900599734368,-0.15508070928896345
demucs,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,bass,7.708856709617483,6.92825899821424,-0.07261077516931902,-0.08363495667814025
demucs,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,other,2.5548847894135838,0.6817137310167025,-1.4135278205806596,-1.6241995509369946
demucs,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,vocals,2.4355679761067055,-1.112282345608411,-2.5633336693643143,-4.530762209938023
demucs,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,drums,10.055451720479587,9.615653341195504,-0.19884346777738315,-0.21939465527511715
demucs,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,bass,7.733201650359096,6.957773347579357,-0.04826583442770627,-0.05412060731302315
demucs,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,other,2.245469153686634,0.36109890212121903,-1.7229434563076094,-1.9448143798324782
demucs,The_Easton_Ellises_-_Falcon_69,original,original,0,vocals,4.99890164547102,3.418479864329612,0.0,0.0
demucs,The_Easton_Ellises_-_Falcon_69,original,original,0,drums,10.25429518825697,9.835047996470621,0.0,0.0
demucs,The_Easton_Ellises_-_Falcon_69,original,original,0,bass,7.781467484786802,7.01189395489238,0.0,0.0
demucs,The_Easton_Ellises_-_Falcon_69,original,original,0,other,3.9684126099942434,2.305913281953697,0.0,0.0
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,vocals,4.450269214068584,2.6014609653004017,-0.548632431402436,-0.8170188990292102
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,drums,10.248458572259553,9.828883689750846,-0.005836615997417027,-0.00616430671977497
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,bass,7.718740017588852,6.935415272728531,-0.0627274671979503,-0.07647868216384879
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,other,3.586751093319451,1.8751468520673844,-0.38166151667479253,-0.43076642988631275
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,vocals,2.933401010589419,0.012376244176135634,-2.0655006348816007,-3.4061036201534765
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,drums,10.262409084038609,9.844810083804543,0.008113895781638902,0.009762087333921698
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,bass,7.667395852236427,6.8758129590620385,-0.11407163255037478,-0.1360809958303415
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,other,2.5350048555787215,0.752420205703535,-1.433407754415522,-1.5534930762501622
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,vocals,2.254035481030528,-1.3840471921276178,-2.744866164440492,-4.8025270564572295
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,drums,10.375841509023445,9.970683737734744,0.12154632076647509,0.1356357412641227
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,bass,7.604845084640162,6.8061085146965,-0.17662240014664032,-0.2057854401958803
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,other,2.0081868438466395,0.337435157900723,-1.960225766147604,-1.9684781240529743
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,vocals,1.9838192422146643,-2.078304744512241,-3.0150824032563555,-5.496784608841853
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,drums,10.4007241548328,9.999457559323709,0.14642896657582938,0.16440956285308772
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,bass,7.590142817782224,6.785663787096978,-0.19132466700457762,-0.22623016779540173
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,other,1.797266250795985,0.1999173799371175,-2.1711463591982585,-2.1059959020165797
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l1,bitcrush,1,vocals,7.20763163938938,6.300494817153717,-0.5055258763420447,-0.6232918699916814
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l1,bitcrush,1,drums,4.506528891189003,2.611448778762217,-0.10101707349317124,-0.15113041786014358
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l1,bitcrush,1,bass,4.606388642190419,2.8337148344033567,-0.00819522198674516,-0.012126861679324641
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l1,bitcrush,1,other,4.024284800695989,2.012120520301194,-0.028381611787113847,-0.04449017784074627
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l2,bitcrush,2,vocals,7.20729793045029,6.300118379000194,-0.5058595852811347,-0.6236683081452039
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l2,bitcrush,2,drums,4.505691867364217,2.6102295118483507,-0.10185409731795758,-0.15234968477401
