model,song,pair,component,SI_SDR,SI_SAR_like,RMSE
spleeter,Speak Softly - Broken Man,other,vocals,3.9622684340605323,5.428450448485752,0.021681210167271307
spleeter,Speak Softly - Like Horses,other,vocals,7.507650088259713,8.217314471147416,0.029753250782046055
spleeter,The Doppler Shift - Atrophy,other,vocals,7.2168690349111575,7.971635622085808,0.020334670731771882
spleeter,The Easton Ellises (Baumi) - SDRNR,other,vocals,6.076924308416439,7.0348178463824915,0.029118814241527406
spleeter,The Easton Ellises - Falcon 69,other,vocals,4.971551980291658,6.1717142114023815,0.031554061113215334
spleeter,The Long Wait - Dark Horses,other,vocals,7.98239796597605,8.62373060343269,0.01424074858501478
spleeter,The Mountaineering Club - Mallory,other,vocals,12.329266403837085,12.576129432730328,0.00858926167666004
spleeter,The Sunshine Garcia Band - For I Am The Moon,other,vocals,11.635244330304753,11.923493270511836,0.015823555413022612
spleeter,Timboz - Pony,other,vocals,2.5300075631654955,4.456989862381598,0.02110067902141745
spleeter,Tom McKenzie - Directions,other,vocals,10.819413101496325,11.164917254277928,0.010120447879359899
spleeter,Triviul feat. The Fiend - Widow,other,vocals,9.818825921020526,10.249539034277081,0.01953292791874984
spleeter,We Fell From The Sky - Not You,other,vocals,3.695123513848541,5.239542113627786,0.018042344087493313
spleeter,Zeno - Signs,other,vocals,6.309647473535646,7.222456652402448,0.028489942070683075
